number,data
200,0.6100280475489844
201,0.020148981763642992
202,0.07988637443336732
203,0.4547059896365597
204,0.5162460245750641
205,0.786359120383224
206,0.11951872831684796
207,0.8828935184631134
208,0.7145353404299144
209,0.29343982406139835
210,0.47546576536825536
211,0.7899639517656303
212,0.9291743570882857
213,0.9904869505069739
214,0.6671014846435277
215,0.7681796521687031
216,0.04983390434122259
217,0.7421590901091205
218,0.3315383936833307
219,0.21989924490111346
220,0.06209279268340351
221,0.5698562539081419
222,0.401863702912736
223,0.9073436931224348
224,0.46811663918239843
225,0.1272520972999892
226,0.7010431167879051
227,0.6610664698817047
228,0.9558939586639179
229,0.8086741499381156
230,0.1236520481972857
231,0.5848279879671122
232,0.5624508390717287
233,0.5798472878554206
234,0.8150242911607478
235,0.6487064925493802
236,0.27691781878323185
237,0.1680729927021477
238,0.07813058413996132
239,0.6079432825766858
240,0.1377012022219255
241,0.09882841615442062
242,0.1731646508152539
243,0.9736037857153723
244,0.8621603153401763
245,0.07769034806880626
246,0.5103302084060971
247,0.06902089995932026
248,0.5248110558022329
249,0.8662161948287912
250,0.801305512324398
251,0.027447855362340512
252,0.022782089463450617
253,0.6731456255032697
254,0.2853461945621999
255,0.32462598674398213
256,0.02189959362891203
257,0.8596807062294914
258,0.02518953472184715
259,0.4081827230423778
260,0.34267031831984596
261,0.4435066344561217
262,0.7287531695965893
263,0.9651155815877773
264,0.2750031106341768
265,0.9824522266036528
266,0.6542213026891897
267,0.3063605065319138
268,0.15652766748571234
269,0.40053757817941527
270,0.20133854368075277
271,0.39367691734111965
272,0.5816777162077313
273,0.8448395329110454
274,0.06931838449065786
275,0.39162761008414637
276,0.7155000578849215
277,0.2790054746216154
278,0.8628352618218518
279,0.15277902979728153
280,0.5211722678399844
281,0.8057610737902207
282,0.45606747024705296
283,0.8651264940147237
284,0.48109979695735616
285,0.7975014080597655
286,0.3688132999719348
287,0.82605674403818
288,0.6704294590931488
289,0.6606665475102096
290,0.2925546745084139
291,0.8288191488720813
292,0.38068204664709526
293,0.26399654254199956
294,0.12169388261219505
295,0.003880312964850585
296,0.2623450478273335
297,0.6208737697926369
298,0.34435374002681374
299,0.05955032223355572
300,0.5923149806793241
301,0.6739622192959734
302,0.40750880136052536
303,0.8452445873817432
304,0.7036812831679171
305,0.7113214791611019
306,0.23226494284061672
307,0.6976670576413426
308,0.1380998009480079
309,0.7193602672636971
310,0.689477547224975
311,0.8409926166743708
312,0.5579005809216558
313,0.2777975856728726
314,0.407731938223015
315,0.7500799392808883
316,0.11562537277968576
317,0.2308231603298827
318,0.21899460949375582
319,0.033527802697951414
320,0.9267141914250684
321,0.48172845232949635
322,0.895166280433933
323,0.12099552017965332
324,0.6378892558552506
325,0.5059520752907898
326,0.3354558371004377
327,0.5994358679833495
328,0.028243326493800236
329,0.7106649299236122
330,0.7597320505901243
331,0.401516155326479
332,0.5393558697480099
333,0.08986224926677511
334,0.36021220168946033
335,0.33552461626280716
336,0.8135648040982556
337,0.015475466958095763
338,0.07390226377846743
339,0.944084921528156
340,0.03691296358278784
341,0.02306743163979985
342,0.9642790240524
343,0.441067592092771
344,0.8755190752926784
345,0.5140466634944102
346,0.7261386804291416
347,0.9316080942491897
348,0.4478829361057699
349,0.5420547278705029
350,0.7527817032298364
351,0.7022160366633021
352,0.30507186421806
353,0.08165209210867919
354,0.09370873913813205
355,0.10556686106341184
356,0.9426658262687632
357,0.6292797872604843
358,0.28830946295952886
359,0.6166250901051972
360,0.8159686949569236
361,0.020154062604778256
362,0.021808669674154513
363,0.9378888487596841
364,0.5788802386314135
365,0.5039977751691235
366,0.6704140400349193
367,0.09076494490399134
368,0.3366353724116439
369,0.9568610471531995
370,0.34767454686560484
371,0.9930055118560331
372,0.6657460711609916
373,0.3892763667794328
374,0.6066422942632069
375,0.42440137587861704
376,0.8174764229791064
377,0.06359525709414537
378,0.6098288788548885
379,0.2554594250910037
380,0.19222895995476263
381,0.9148401847605622
382,0.14009035383804758
383,0.2983951923238477
384,0.12676661614723517
385,0.9019382948043119
386,0.4746400255578592
387,0.03977181427796306
388,0.5990429118067946
389,0.5706190118065413
390,0.8610864907992987
391,0.9210957698732505
392,0.012608460960674361
393,0.07327814346925066
394,0.39131691764439025
395,0.27043921338448706
396,0.34582199873346675
397,0.6652874270990584
398,0.3230967648085753
399,0.9907996930164306
400,0.1001374032949014
401,0.29770613712727556
402,0.9407075469678198
403,0.5775700651232522
404,0.9159922871286904
405,0.2818544795037162
406,0.35932111699069447
407,0.7745667038741124
408,0.5661620767074763
409,0.1628304280856926
410,0.7108649604471058
411,0.577064858122029
412,0.7269757582517775
413,0.29109502926975506
414,0.23400742300059185
415,0.2044026046019929
416,0.5932994458629188
417,0.7592462886236514
418,0.8532220128174565
419,0.5661175359365508
420,0.970208542699045
421,0.37201803298897995
422,0.32209253906105995
423,0.9680084268583578
424,0.8624097914055966
425,0.11006851624153036
426,0.07536649992255451
427,0.653814796157435
428,0.3425692272109575
429,0.0021341407646889854
430,0.20455767394036062
431,0.1712509152314663
432,0.011010598900946023
433,0.9639222858841406
434,0.24562953815898692
435,0.6040165508209597
436,0.5255363842075936
437,0.8270312978537675
438,0.047376760925548655
439,0.7085760149303985
440,0.19481092869138827
441,0.12745898011443813
442,0.7237299588194085
443,0.8504561978964782
444,0.44959145402623313
445,0.2956398519912211
446,0.453495641746969
447,0.3349960507812849
448,0.7576588400456971
449,0.04849255919875883
450,0.6718790640365299
451,0.3907385500950391
452,0.8119017823910303
453,0.6953841246716345
454,0.5627114423737614
455,0.8794487867304843
456,0.7857073053711744
457,0.278658703586226
458,0.516620621938676
459,0.12094477787977442
460,0.800981732894552
461,0.4610064517042617
462,0.6604782011483629
463,0.39910664879915503
464,0.16334714297982267
465,0.6027281667938597
466,0.6252193892629709
467,0.6053263594163971
468,0.7006325387808191
469,0.9574879979756331
470,0.6152355794706857
471,0.545408468487292
472,0.7614011959468651
473,0.9387347569780455
474,0.5684033595447237
475,0.3777215648614598
476,0.8741901908306798
477,0.17420131190485189
478,0.41792320394598403
479,0.732648284620324
480,0.8077117650101192
481,0.3418919176505183
482,0.2907369489425804
483,0.6194881309281527
484,0.20314097444839663
485,0.9647684962602382
486,0.5371408897796697
487,0.7033380261872445
488,0.39195533173674213
489,0.4280562970421091
490,0.29868326693775504
491,0.595446085682708
492,0.4257247240082943
493,0.9665660490039003
494,0.16191478539138948
495,0.24234144430639348
496,0.6299798249391205
497,0.5453352732143487
498,0.14991556608911782
499,0.7353110660299269
500,0.7112242932288607
501,0.20136673310582454
502,0.26626516418212165
503,0.6404290794416795
504,0.06751096823573344
505,0.6559623289734112
506,0.5525715634528571
507,0.36560711537747403
508,0.7776892107215774
509,0.5685360296881696
510,0.6145095073630812
511,0.579307522101823
512,0.5745783823618751
513,0.6905332366928277
514,0.505031199605377
515,0.5589050684842897
516,0.006514785314831739
517,0.40383823628530635
518,0.42827653038879543
519,0.7734157569047307
520,0.46945182997424073
521,0.2474480356486789
522,0.034722273477159726
523,0.27348443502553255
524,0.5671304204720634
525,0.1318591188939764
526,0.33258961066127435
527,0.05953946772903418
528,0.21743225117638654
529,0.3164227481741254
530,0.5147159304149272
531,0.8286027192946437
532,0.780616798549932
533,0.8959099116828217
534,0.7787028804420756
535,0.6345988260971489
536,0.6291881213136451
537,0.4315538406300866
538,0.7379405136717183
539,0.09719854381165816
540,0.9818175957622406
541,0.7951025593413751
542,0.6681227782280931
543,0.6867768159330092
544,0.2876100049717788
545,0.527415278707057
546,0.4094467327304179
547,0.8104003498127508
548,0.6362816831033926
549,0.5219624244247666
550,0.2771640698981781
551,0.7616282205526393
552,0.17416343640216458
553,0.8187891621112425
554,0.7860388383911204
555,0.5148270352585623
556,0.9743809000421139
557,0.3560684292356421
558,0.11429384308158552
559,0.8000089253332772
560,0.6454868622955973
561,0.44792309106571837
562,0.8697729766594168
563,0.34007965145818786
564,0.5303212520697178
565,0.3726740205203434
566,0.825447797834135
567,0.9053401074352023
568,0.1904860454414864
569,0.6812453862104411
570,0.6742370919088427
571,0.7246301200072253
572,0.9572994713578467
573,0.20262883718723324
574,0.3785853625938749
575,0.02349987063066905
576,0.5957381245236356
577,0.16143355598819187
578,0.12953399973470303
579,0.778433591399291
580,0.5773737971729271
581,0.4192127077345613
582,0.4241119149700924
583,0.7636119170696222
584,0.7871067781442156
585,0.572598644305558
586,0.950345688421977
587,0.1691866786464138
588,0.8499631234526672
589,0.24652087943802792
590,0.45427637456754877
591,0.4283899585651534
592,0.5834846372657537
593,0.45805491581600133
594,0.07657234881660324
595,0.5683070764867424
596,0.7665823141309813
597,0.1620115803000447
598,0.2956817246566984
599,0.8715983471877101
600,0.13726010310676162
601,0.3246821933166004
602,0.5126828006521323
603,0.9086149866619353
604,0.7821807737510522
605,0.36616409294088503
606,0.43509299000277624
607,0.4733867656533185
608,0.2965253893308999
609,0.3462579336770638
610,0.4973705696005466
611,0.19308959292261674
612,0.7746972190115952
613,0.0850935443002866
614,0.701694481077964
615,0.7668129489641671
616,0.903985925413823
617,0.8327398314061034
618,0.9414081039066022
619,0.4683417310037823
620,0.16608823448228704
621,0.31083141742637344
622,0.31609002254112706
623,0.4863107979618285
624,0.04143551735151185
625,0.08145053434761551
626,0.8170236066105224
627,0.6945701677422328
628,0.21179522183923893
629,0.10543612668316094
630,0.9614219279968944
631,0.41437541650968135
632,0.07943289146382493
633,0.1472138376297667
634,0.8629304052527694
635,0.87276586652782
636,0.21950395164509295
637,0.906253794215737
638,0.01360039918670175
639,0.4704533053999804
640,0.23443186058366894
641,0.7219299104159868
642,0.22390559869971494
643,0.24999308821319854
644,0.9143827416843732
645,0.03515007830887584
646,0.3433092809552072
647,0.20353086802162312
648,0.7936000994372274
649,0.5993441210816677
650,0.7640714851274506
651,0.33257237407544415
652,0.05635524543229564
653,0.7974098984474541
654,0.26858515313696785
655,0.6917427813285637
656,0.8599866552940851
657,0.2267055073040486
658,0.9359371871167055
659,0.9239071289854663
660,0.19328672559482962
661,0.09310565319846542
662,0.7620097323623058
663,0.6650931020260467
664,0.531229282284489
665,0.1362487738945909
666,0.9916784513984315
667,0.31147871058593346
668,0.5829011269585744
669,0.9840016816282663
670,0.17748330440673998
671,0.5740931043096146
672,0.6014032910293537
673,0.03941277956741185
674,0.7495404939276062
675,0.25232904044575066
676,0.6402293407019407
677,0.4022221922335256
678,0.1583186808881325
679,0.3188430130559444
680,0.39694860962091627
681,0.3341566771243728
682,0.9327072786710213
683,0.8748932580114686
684,0.03416194465458122
685,0.47411369731005004
686,0.8985341297331456
687,0.6427664401257001
688,0.8006020385586988
689,0.46657285150617356
690,0.5904794837681728
691,0.7901600919767849
692,0.07148338031669776
693,0.8514302142998823
694,0.13745986743741
695,0.35606359216031014
696,0.4221847153327488
697,0.8147786522647535
698,0.4924961594049192
699,0.18620877707151273
700,0.031149365441496712
701,0.8729381896086736
702,0.16092970577566024
703,0.5540968766536392
704,0.44064370223186966
705,0.2733126610289739
706,0.14724482501320535
707,0.3047181357306008
708,0.5554496963454223
709,0.63260164786455
710,0.08982735139326326
711,0.37981159366521056
712,0.4244318568877786
713,0.5620047598968126
714,0.9539856922073064
715,0.7258784410843315
716,0.9659092471685745
717,0.7693085407082024
718,0.05890445455015858
719,0.46691136967775804
720,0.4324180755862621
721,0.5856834802588222
722,0.7784738411750937
723,0.5810974775566411
724,0.8284304741328906
725,0.2992659149869321
726,0.005947253572090694
727,0.5030823713835506
728,0.21324529429000916
729,0.4133077853729459
730,0.6492613369265269
731,0.9998475097101953
732,0.7331337258467383
733,0.40566443062453106
734,0.5025080424036805
735,0.8347913699880068
736,0.4723460403033142
737,0.7854882961860179
738,0.6054859870213767
739,0.8548802955559843
740,0.023332295859349483
741,0.09487533353641087
742,0.493344869079717
743,0.409916525092054
744,0.8311296500450961
745,0.18961742762797296
746,0.5487085385505721
747,0.7051996416763643
748,0.948982867547852
749,0.1919375192692806
750,0.12011166603771806
751,0.564170110333011
752,0.6359219123190716
753,0.9256318333953226
754,0.6714597912665184
755,0.22588075213670922
756,0.8778558879926925
757,0.8639790988242537
758,0.8924511553716105
759,0.437449876355136
760,0.4199410097271572
761,0.46021829465259934
762,0.7410499587255028
763,0.6194240313275744
764,0.6606614919468675
765,0.9950561389569849
766,0.5809563978287002
767,0.6873917525313782
768,0.2664221870901291
769,0.34574241802778805
770,0.7501433457279256
771,0.37887599065901734
772,0.4223389791942652
773,0.5868606563369853
774,0.11746311415804833
775,0.4637933076205073
776,0.5587172722553736
777,0.1773731665108912
778,0.6357763654188091
779,0.7079768107058254
780,0.4761299719438783
781,0.38069310421994107
782,0.36010924732011385
783,0.47525729800452554
784,0.8479601542230661
785,0.6925200637026886
786,0.12020812282114168
787,0.7213054101657295
788,0.23118835827578366
789,0.20031173018833626
790,0.6717240368911515
791,0.847543914045124
792,0.7358292554139306
793,0.6801012765791206
794,0.5629183349393911
795,0.9757610386672882
796,0.7700634777482561
797,0.5146772163667518
798,0.08517007578049507
799,0.0157827400173447
800,0.5107614724665438
801,0.4457348915565301
802,0.2641299470043641
803,0.7385854811357772
804,0.7236310666192687
805,0.7747654822863443
806,0.5599300066137382
807,0.31694947549024666
808,0.3165029157790711
809,0.3343155181945501
810,0.8573101952629583
811,0.5752187614019363
812,0.3453331450560342
813,0.5068947588981625
814,0.954744691911444
815,0.37465167130998034
816,0.981993136960888
817,0.09238208921190205
818,0.5624140673775323
819,0.6913039667301346
820,0.7711702084499612
821,0.33658285812014754
822,0.38681427687739456
823,0.7227676438449868
824,0.23366569090998468
825,0.6140384878972497
826,0.5235060639282029
827,0.21833567965817957
828,0.203548266835042
829,0.7753691387413203
830,0.8256526361436775
831,0.8391503602867343
832,0.351967499058795
833,0.6088240545115513
834,0.39935641485621787
835,0.41154538729211054
836,0.17381997793939452
837,0.13844584416190953
838,0.3854831924527157
839,0.8511802056208555
840,0.6257610153232395
841,0.46688704679515824
842,0.4259444280517388
843,0.7695846758191269
844,0.22450282104735675
845,0.7262107173730367
846,0.9824555574997941
847,0.9296366493204284
848,0.22284742306624183
849,0.5368355699512876
850,0.589790837376227
851,0.9933889116069551
852,0.8241467258995857
853,0.5171183495358301
854,0.02851368345264682
855,0.28533968797932396
856,0.7692656343566099
857,0.01588828482080007
858,0.5165483345551716
859,0.7679443966736536
860,0.3826941031608363
861,0.18668596323294928
862,0.6100734381002924
863,0.405154354794673
864,0.8167578905001226
865,0.5608646402873204
866,0.06402842375385276
867,0.8701610799395814
868,0.4809375162368529
869,0.7458500263250835
870,0.6386817354260337
871,0.5985970742538839
872,0.0487645731361539
873,0.45118339742848934
874,0.8196686058441565
875,0.5193848746035429
876,0.7968499888335152
877,0.5242686102079266
878,0.11796273546706681
879,0.3388152932039905
880,0.9924256350738455
881,0.14912518666944874
882,0.5719182745252518
883,0.9990700977274597
884,0.046770532291467326
885,0.5291436825585859
886,0.6634455981794399
887,0.5716687688063335
888,0.6703237818324758
889,0.4896576545701218
890,0.010692774444762687
891,0.2934304300799122
892,0.5871913298420784
893,0.09434324467386024
894,0.07506200096314186
895,0.4805532957439034
896,0.6857721889374294
897,0.03533126839759482
898,0.21393609182979978
899,0.8594786032905717
900,0.41726035983277476
901,0.8014883998975175
902,0.3341298686822787
903,0.9270400732261401
904,0.23593558062093956
905,0.8039870951842766
906,0.21532937621582815
907,0.9006022217360916
908,0.48757951618131323
909,0.6336482030666294
910,0.45188804475280897
911,0.48648860647232695
912,0.8647910099869236
913,0.6374493063674376
914,0.9720235826099783
915,0.21756575103952513
916,0.7843423886423304
917,0.12802941411041047
918,0.510023310267884
919,0.4135390720547476
920,0.35973743295320415
921,0.29556651671661294
922,0.8560246138112062
923,0.955116605246115
924,0.03159459538328124
925,0.14733330272413092
926,0.08144406789726744
927,0.2135908825084949
928,0.035783279997237405
929,0.48301499223877686
930,0.3363341894333438
931,0.6817332814822256
932,0.05466425502029526
933,0.040384758452664204
934,0.991912799697607
935,0.8405232846891156
936,0.7481589783721286
937,0.9221698288164493
938,0.35607603782324826
939,0.7557046849662954
940,0.8333566804399027
941,0.24897515831530426
942,0.9902254406847142
943,0.10162214195231234
944,0.2859670442336639
945,0.46274104860904086
946,0.7298746499647208
947,0.2951220571906181
948,0.3160499210058245
949,0.921276131070385
950,0.2211283906083349
951,0.12535165937696358
952,0.6496738978854388
953,0.08260227485268756
954,0.6340624021225156
955,0.028078975039322662
956,0.4384285539372861
957,0.4579038361266251
958,0.2555236914939073
959,0.7862215051253141
960,0.9767514488928102
961,0.8123021614197401
962,0.7468681783952641
963,0.026823579114820473
964,0.12336061684042232
965,0.228277921826186
966,0.918591341917795
967,0.8292729484294756
968,0.2934814709658323
969,0.6402877267963522
970,0.5662545245901494
971,0.22168828968535448
972,0.7855588457491701
973,0.7283703840365682
974,0.7832509159160609
975,0.17836957041468748
976,0.5835444357262449
977,0.12136824153938686
978,0.5206357361095966
979,0.5068049673130925
980,0.1661993192396758
981,0.7891299658725367
982,0.06413040616495402
983,0.8605459977233467
984,0.09072370083765557
985,0.9321845766671991
986,0.6980976926573023
987,0.4598395618924864
988,0.508657049222707
989,0.6211657936554082
990,0.9316153439457778
991,0.818247556410643
992,0.5306485587239661
993,0.4175358855561129
994,0.7650846786179553
995,0.9271714859218588
996,0.057985988529549726
997,0.12195935805630465
998,0.9482780490199952
999,0.21963317345598887
1000,0.48217715769631586
1001,0.21653592301234847
1002,0.46924258104385896
1003,0.5137700138473438
1004,0.6559076119816353
1005,0.17584579330877304
1006,0.2796781934117887
1007,0.48531503177763813
1008,0.49459870066001466
1009,0.03381349050759863
1010,0.19814254234727036
1011,0.11758402509362387
1012,0.5202476784212469
1013,0.8372436765195128
1014,0.04080539409772932
1015,0.6120425058332215
1016,0.19936322841121212
1017,0.8890649588307593
1018,0.6300590308995965
1019,0.32973950809513053
1020,0.3176754460776112
1021,0.7703697246567758
1022,0.7578298622082484
1023,0.9343732112508397
1024,0.390224585133105
1025,0.3186485624222176
1026,0.6323933696870925
1027,0.39207070165569036
1028,0.1267280711298152
1029,0.12270091124219173
1030,0.6872815301383287
1031,0.5220148337038771
1032,0.9523634188795181
1033,0.12542178208796884
1034,0.49068779929364403
1035,0.50571775086116
1036,0.7424089230926844
1037,0.27090747363187684
1038,0.7810134406735142
1039,0.06861664188107874
1040,0.43546776919039
1041,0.46391878790793517
1042,0.13863361125173157
1043,0.6019148029864252
1044,0.5974247619402798
1045,0.9503004489969542
1046,0.32633881256298036
1047,0.7313323232100062
1048,0.7104906104928641
1049,0.6495384092681367
1050,0.10476648457623705
1051,0.07391350716942535
1052,0.9354648434704497
1053,0.8708398774752986
1054,0.03812449763906778
1055,0.6547837184638462
1056,0.2095460017314621
1057,0.6886829308113159
1058,0.4732377339228504
1059,0.4674942057270861
1060,0.8903612128107077
1061,0.8979473993958076
1062,0.3073697545480778
1063,0.6888627567211044
1064,0.19729202034544313
1065,0.9032815555117124
1066,0.3361981437300122
1067,0.9812025099058425
1068,0.3770475481131973
1069,0.28077970978675837
1070,0.5546536092521618
1071,0.6328629729543794
1072,0.491699986695298
1073,0.12292865083427185
1074,0.7925141240519008
1075,0.9781549424006448
1076,0.4837761975635323
1077,0.5730356397579045
1078,0.577199009529428
1079,0.08329765349609042
1080,0.7971504712806972
1081,0.22362819019553049
1082,0.5218540724183724
1083,0.5065507522705589
1084,0.9872643598754883
1085,0.027494512890587797
1086,0.3136381445123735
1087,0.5825388819641154
1088,0.47856068935420415
1089,0.4857972995802934
1090,0.717703119139201
1091,0.10542831578867107
1092,0.14006201828643872
1093,0.9630892876999282
1094,0.19028085421660978
1095,0.5196124561157273
1096,0.10468377269434614
1097,0.49303398030288703
1098,0.5931737325227117
1099,0.19940075912022293
1100,0.7045423745173229
1101,0.8800639248944541
1102,0.43737351924263157
1103,0.2962447709525873
1104,0.9617254323926947
1105,0.6648447693033593
1106,0.5693057528300499
1107,0.7603844772303281
1108,0.07788105545717561
1109,0.07192024451539392
1110,0.29231336071618175
1111,0.40263977728031297
1112,0.46388294776444705
1113,0.5491714469099568
1114,0.8569869896399095
1115,0.47434051093894514
1116,0.6730869752343798
1117,0.41142821194787504
1118,0.18783961754647238
1119,0.3301169336100124
1120,0.9704521594532652
1121,0.5079962531352294
1122,0.812364599303845
1123,0.5613324138044316
1124,0.7779267542471376
1125,0.5109073087512351
1126,0.6672797026199893
1127,0.028023369929903175
1128,0.2770832625636276
1129,0.15845169718684782
1130,0.5002043045111768
1131,0.14548788934642543
1132,0.4405937434312115
1133,0.899759810188038
1134,0.19103880720042998
1135,0.6025285677404225
1136,0.17902856311506943
1137,0.8403683400685596
1138,0.20405748614631614
1139,0.7467041923748053
1140,0.9341594847827576
1141,0.5829501953240359
1142,0.8392891420125347
1143,0.043311811568991776
1144,0.47526098062805877
1145,0.11284112459845241
1146,0.06703466019149895
1147,0.12492815720044048
1148,0.5984571979451512
1149,0.6637386476730922
1150,0.33058602659792036
1151,0.49338461278912693
1152,0.9854864938429935
1153,0.3963819664767718
1154,0.5278665779369643
1155,0.012538560259260367
1156,0.6343305629951098
1157,0.06732932928612878
1158,0.2210917631939494
1159,0.6777774139392321
1160,0.273352415504709
1161,0.3567646173789252
1162,0.12382838913535843
1163,0.5215346879540376
1164,0.22548342114536435
1165,0.2784774045238162
1166,0.5452793781306726
1167,0.967237696769076
1168,0.4140382629279169
1169,0.32704844864895977
1170,0.5237594255023322
1171,0.26993538392461713
1172,0.4162139694649042
1173,0.1391931561781099
1174,0.6374798835602635
1175,0.9416528878815383
1176,0.8913502621373908
1177,0.6993190157978336
1178,0.10706607654259626
1179,0.12610085925467818
1180,0.22446805750379306
1181,0.5297161807266211
1182,0.6894502339063274
1183,0.1973483147962536
1184,0.9562505802107921
1185,0.818880310653125
1186,0.26013800315070434
1187,0.27243192706803543
1188,0.6930649609106873
1189,0.400536962835895
1190,0.8258989834923645
1191,0.6381239316477035
1192,0.42449846965538374
1193,0.7760262119191648
1194,0.5633809267396218
1195,0.4444525310933447
1196,0.12029269889779659
1197,0.2289166802858681
1198,0.10268131897983968
1199,0.8298255103162852
1200,0.3044165454423572
1201,0.13787499180461704
1202,0.5007837404193222
1203,0.5970851341581168
1204,0.9651065407657381
1205,0.008212024687728858
1206,0.03719891878551029
1207,0.02466032656800543
1208,0.414744108086454
1209,0.17050751556000765
1210,0.6591239267026248
1211,0.1306984907199027
1212,0.06746172073674317
1213,0.3906883379682503
1214,0.5501672640836031
1215,0.27183433006862845
1216,0.5070215817603861
1217,0.902844765463026
1218,0.7223631977218298
1219,0.8768877628816126
1220,0.3079580144933486
1221,0.270837105896498
1222,0.8971215316592778
1223,0.706406945214471
1224,0.43689542767737655
1225,0.260374265714831
1226,0.22480072463809664
1227,0.6123072850763942
1228,0.798750943510594
1229,0.11715051673918508
1230,0.8249674216735456
1231,0.6726654991888481
1232,0.32011998301207345
1233,0.8166043695164225
1234,0.9821378038428216
1235,0.5214889615480012
1236,0.1546694668930838
1237,0.4949750242630744
1238,0.21901092134392253
1239,0.03858774615663019
1240,0.3251177102802073
1241,0.3638750600338163
1242,0.48364574902371527
1243,0.8068536025137713
1244,0.41085598864135076
1245,0.7499134487693508
1246,0.31569896321711766
1247,0.8329919440284284
1248,0.42973312098846994
1249,0.16539483039799308
1250,0.46927464682261455
1251,0.43030942335275857
1252,0.2655876469494949
1253,0.4884611237530374
1254,0.4753740633996244
1255,0.4708740965993551
1256,0.5970320026515178
