number,data
226,0.090837317
227,0.291542301
228,0.681502531
229,0.913900041
230,0.755229811
231,0.102663193
232,0.835339283
233,0.51225495
234,0.353868399
235,0.603141167
236,0.249692658
237,0.415661255
238,0.988526636
239,0.885127063
240,0.468151802
241,0.056056549
242,0.869681091
243,0.771054215
244,0.673934771
245,0.981999672
246,0.013431544
247,0.861715318
248,0.579532431
249,0.131910251
250,0.159527503
251,0.766538548
252,0.269253238
253,0.50100538
254,0.399809184
255,0.555653723
256,0.101413047
257,0.38605977
258,0.089855671
259,0.816719893
260,0.96121007
261,0.38949891
262,0.854024162
263,0.813767367
264,0.422555123
265,0.112274927
266,0.42023221
267,0.479478237
268,0.403376773
269,0.443851833
270,0.99704469
271,0.790253309
272,0.798267025
273,0.238662793
274,0.683741898
275,0.29572028
276,0.816389968
277,0.91787857
278,0.423841934
279,0.226817276
280,0.290339504
281,0.060241991
282,0.236257663
283,0.199951875
284,0.253787751
285,0.219110773
286,0.142728923
287,0.843418675
288,0.957956992
289,0.41231047
290,0.586125253
291,0.606862168
292,0.502193121
293,0.766564158
294,0.518510619
295,0.426554393
296,0.619242914
297,0.039279819
298,0.327339847
299,0.421749254
300,0.67440539
301,0.77081962
302,0.660178673
303,0.97767785
304,0.657308429
305,0.566266521
306,0.373692749
307,0.591658243
308,0.157991864
309,0.99814321
310,0.963597869
311,0.093644175
312,0.435903169
313,0.508878854
314,0.037726845
315,0.054540764
316,0.882855924
317,0.116907954
318,0.283474126
319,0.394805477
320,0.013760783
321,0.13180871
322,0.122819037
323,0.219988877
324,0.155097917
325,0.960446445
326,0.825680691
327,0.314925342
328,0.969668247
329,0.977744982
330,0.437751606
331,0.494144883
332,0.629358761
333,0.629347857
334,0.559526259
335,0.20698168
336,0.740899889
337,0.017326373
338,0.507880209
339,0.697188887
340,0.246559687
341,0.488938852
342,0.90220903
343,0.822554684
344,0.828675171
345,0.698488645
346,0.012968443
347,0.857561486
348,0.739750089
349,0.272013232
350,0.074687004
351,0.669334929
352,0.817935125
353,0.735073339
354,0.374461746
355,0.624488121
356,0.39043702
357,0.660448628
358,0.959342783
359,0.027879317
360,0.806306184
361,0.339538538
362,0.797051403
363,0.044284498
364,0.981123276
365,0.634698515
366,0.62605552
367,0.37196731
368,0.288163891
369,0.125690976
370,0.866215189
371,0.573158391
372,0.988771859
373,0.372009803
374,0.675322358
375,0.329296512
376,0.765873146
377,0.702035523
378,0.627516241
379,0.081603036
380,0.687600805
381,0.194633408
382,0.175690071
383,0.986852928
384,0.555013555
385,0.098464121
386,0.939361023
387,0.594669585
388,0.163359665
389,0.075037256
390,0.456301977
391,0.692575104
392,0.53932339
393,0.902960273
394,0.697817333
395,0.250113842
396,0.080718304
397,0.502988337
398,0.941023668
399,0.837023537
400,0.096678821
401,0.446279837
402,0.444293633
403,0.415028309
404,0.679548711
405,0.186897827
406,0.16908832
407,0.973414334
408,0.19789338
409,0.280341244
410,0.871278015
411,0.023182511
412,0.400750404
413,0.156898769
414,0.4187503
415,0.380618607
416,0.564175785
417,0.66061778
418,0.512136182
419,0.01681564
420,0.120884626
421,0.4530589
422,0.115618101
423,0.790193753
424,0.722304555
425,0.319635828
426,0.8319876
427,0.264880429
428,0.798225024
429,0.934418151
430,0.963480645
431,0.453896913
432,0.886924075
433,0.621943301
434,0.028749371
435,0.972707036
436,0.059607819
437,0.11892561
438,0.664015259
439,0.373992054
440,0.367761068
441,0.295437514
442,0.19156534
443,0.622874766
444,0.817345401
445,0.736052741
446,0.412056465
447,0.462745981
448,0.499453432
449,0.31466913
450,0.926878821
451,0.683456479
452,0.389829326
453,0.844536223
454,0.296269833
455,0.201085138
456,0.229266211
457,0.749783669
458,0.320461601
459,0.153220222
460,0.683480957
461,0.303891616
462,0.597061572
463,0.796450305
464,0.840471772
465,0.244490991
466,0.967984731
467,0.694070963
468,0.934651641
469,0.878247017
470,0.50377819
471,0.68133003
472,0.726045858
473,0.582411356
474,0.802796193
475,0.091266413
476,0.355991109
477,0.366638132
478,0.514860461
479,0.99161091
480,0.27157983
481,0.486992933
482,0.823027562
483,0.2275819
484,0.195731434
485,0.982233447
486,0.690380059
487,0.722975047
488,0.107712273
489,0.013922024
490,0.568186029
491,0.759051532
492,0.111583182
493,0.776060267
494,0.677066124
495,0.213737461
496,0.574491847
497,0.667967964
498,0.463583661
499,0.578691264
500,0.816086627
501,0.285135737
502,0.246362062
503,0.356986419
504,0.839331299
505,0.282056966
506,0.541096392
507,0.222630617
508,0.31701837
509,0.305906556
510,0.348565047
511,0.908131306
512,0.171217889
513,0.772600407
514,0.089636786
515,0.467348497
516,0.49438282
517,0.796389711
518,0.278117064
519,0.288478578
520,0.597438373
521,0.262655208
522,0.35859407
523,0.725596561
524,0.878661134
525,0.59021512
526,0.345493646
527,0.293824043
528,0.220412325
529,0.440415179
530,0.541758051
531,0.167233182
532,0.024358203
533,0.574254264
534,0.675331045
535,0.056926058
536,0.927023604
537,0.297378813
538,0.395466587
539,0.775934855
540,0.632511304
541,0.711237293
542,0.191828436
543,0.499681162
544,0.671733948
545,0.731661812
546,0.401938796
547,0.239622825
548,0.239180371
549,0.093743271
550,0.873912659
551,0.546787389
552,0.676667821
553,0.818602162
554,0.415547928
555,0.825576045
556,0.516110203
557,0.149594643
558,0.451267301
559,0.57484259
560,0.391786198
561,0.939171152
562,0.44074183
563,0.010063254
564,0.691498311
565,0.342164538
566,0.240014233
567,0.868698297
568,0.082536842
569,0.597196355
570,0.382466637
571,0.988813671
572,0.377254334
573,0.877956937
574,0.100350871
575,0.309319575
576,0.493167631
577,0.675048442
578,0.551413413
579,0.8214063
580,0.837691081
581,0.938201679
582,0.74930137
583,0.883349838
584,0.912615696
585,0.462352386
586,0.183124137
587,0.828690522
588,0.352342293
589,0.804948368
590,0.212539903
591,0.198192755
592,0.893351831
593,0.406249333
594,0.214021275
595,0.557444575
596,0.86494161
597,0.316372805
598,0.928653663
599,0.783600608
600,0.271940618
601,0.993749358
602,0.867893218
603,0.584353008
604,0.161433056
605,0.982646531
606,0.227864208
607,0.854295149
608,0.548960385
609,0.282047178
610,0.985347117
611,0.205643499
612,0.94870786
613,0.515958336
614,0.092869468
615,0.046309534
616,0.285215061
617,0.168750425
618,0.637987817
619,0.457479456
620,0.825833707
621,0.639619611
622,0.77946146
623,0.773696487
624,0.323293114
625,0.922830778
626,0.568097937
627,0.916406212
628,0.059610277
629,0.410110814
630,0.003624021
631,0.409596508
632,0.509918166
633,0.149450775
634,0.116319654
635,0.815386964
636,0.143278567
637,0.832231942
638,0.723738224
639,0.27586883
640,0.428077241
641,0.2937303
642,0.490196636
643,0.921042702
644,0.177248336
645,0.761521281
646,0.808023599
647,0.393455487
648,0.873895625
649,0.103264064
650,0.050021916
651,0.118296065
652,0.579303183
653,0.30697359
654,0.240614772
655,0.487201855
656,0.509073364
657,0.191391857
658,0.455599308
659,0.060959833
660,0.166809977
661,0.212761621
662,0.168950033
663,0.731609761
664,0.178294701
665,0.638582504
666,0.452351735
667,0.600198115
668,0.930979132
669,0.904332367
670,0.17976691
671,0.165068873
672,0.172782879
673,0.315466588
674,0.699816732
675,0.051137342
676,0.922882033
677,0.614370453
678,0.022093215
679,0.185345229
680,0.70642027
681,0.347946257
682,0.377763365
683,0.540021806
684,0.976206279
685,0.581235092
686,0.54369968
687,0.954426398
688,0.720139403
689,0.144946786
690,0.073548123
691,0.952331221
692,0.119487571
693,0.644437011
694,0.33422559
695,0.26630487
696,0.541177508
697,0.041687034
698,0.264736275
699,0.763129137
700,0.727915384
701,0.36320848
702,0.919050679
703,0.955613346
704,0.849478114
705,0.766276266
706,0.210317169
707,0.524976302
708,0.35473571
709,0.406780783
710,0.19291178
711,0.963773531
712,0.85421049
713,0.086034504
714,0.575839477
715,0.749708073
716,0.648387605
717,0.393710202
718,0.640811502
719,0.349940637
720,0.466714999
721,0.020994613
722,0.64738044
723,0.72431756
724,0.711967988
725,0.918869422
726,0.009374873
727,0.039542691
728,0.455388466
729,0.849122475
730,0.60516721
731,0.86756378
732,0.090795348
733,0.821117409
734,0.56220124
735,0.738455747
736,0.839820792
737,0.473318022
738,0.611200088
739,0.936919696
740,0.041421574
741,0.960579078
742,0.408352318
743,0.913652868
744,0.481320718
745,0.119242682
746,0.093117285
747,0.087059231
748,0.090344946
749,0.258704544
750,0.057480788
751,0.890016328
752,0.357891392
753,0.989626957
754,0.942624117
755,0.709119083
756,0.40718238
757,0.890069636
758,0.850503677
759,0.009732642
760,0.661553461
761,0.778277166
762,0.039592923
763,0.365643021
764,0.853727699
765,0.421470932
766,0.599731232
767,0.500095094
768,0.897513661
769,0.922285691
770,0.454651701
771,0.268229099
772,0.551666138
773,0.57458312
774,0.734116956
775,0.018101868
776,0.905779007
777,0.723958123
778,0.2745193
779,0.42543653
780,0.729168576
781,0.918284228
782,0.010038343
783,0.819449966
784,0.254493419
785,0.19549369
786,0.992177317
787,0.972283967
788,0.172583063
789,0.360536832
790,0.662223021
791,0.594132535
792,0.788945375
793,0.76919453
794,0.086985514
795,0.078691161
796,0.017660492
797,0.68483507
798,0.861694425
799,0.03576395
800,0.949008514
801,0.331080557
802,0.797412754
803,0.514664223
804,0.357348845
805,0.946820431
806,0.237068404
807,0.684718599
808,0.195594439
809,0.660074456
810,0.436129957
811,0.218385164
812,0.680782663
813,0.41425653
814,0.779373317
815,0.776518062
816,0.47124632
817,0.323816975
818,0.059056889
819,0.682783902
820,0.399096708
821,0.813651755
822,0.271231075
823,0.881239266
824,0.167833937
825,0.709359828
826,0.899198301
827,0.852971072
828,0.698023039
829,0.659875717
830,0.59158924
831,0.745179807
832,0.307854383
833,0.616319629
834,0.585472789
835,0.568051619
836,0.887704015
837,0.801941543
838,0.788148112
839,0.627888497
840,0.788391848
841,0.212967495
842,0.614029428
843,0.765820527
844,0.086224263
845,0.373942981
846,0.224413808
847,0.430951645
848,0.661143634
849,0.139319738
850,0.241340263
851,0.079527353
852,0.718600919
853,0.100388538
854,0.858185951
855,0.740765468
856,0.097451713
857,0.25151938
858,0.447506095
859,0.62466823
860,0.125313782
861,0.222604529
862,0.766727901
863,0.785213348
864,0.154918369
865,0.358972356
866,0.790150676
867,0.530577455
868,0.986867775
869,0.011265583
870,0.379364833
871,0.228034961
872,0.191101771
873,0.770782929
874,0.23392985
875,0.807597058
876,0.547599951
877,0.886900026
878,0.046415704
879,0.23175611
880,0.420969483
881,0.663478405
882,0.977337644
883,0.47347257
884,0.344109765
885,0.156004945
886,0.014832518
887,0.779674674
888,0.505667738
889,0.650111931
890,0.900914278
891,0.626006205
892,0.789996365
893,0.908426522
894,0.066252612
895,0.527458069
896,0.939399745
897,0.792246185
898,0.821702685
899,0.98023822
900,0.161151657
901,0.13226181
902,0.221873666
903,0.983598587
904,0.360916447
905,0.657792005
906,0.068825161
907,0.11148846
908,0.163615585
909,0.37348759
910,0.067542254
911,0.195998304
912,0.656037433
913,0.079968351
914,0.409423054
915,0.846171484
916,0.327985026
917,0.0305602
918,0.982117562
919,0.25738663
920,0.082972048
921,0.457052294
922,0.906132162
923,0.512755091
924,0.431390375
925,0.213215349
926,0.639258123
927,0.035690502
928,0.544848506
929,0.842044259
930,0.952827054
931,0.868209427
932,0.588260348
933,0.028358623
934,0.538006281
935,0.949349368
936,0.025744817
937,0.037058682
938,0.230486838
939,0.428044483
940,0.330316684
941,0.203249281
942,0.341981149
943,0.793171035
944,0.441832349
945,0.211049518
946,0.314741358
947,0.23430845
948,0.077671246
949,0.286745594
950,0.669609365
951,0.906842217
952,0.599613807
953,0.672558683
954,0.217570621
955,0.320461152
956,0.191147575
957,0.584867808
958,0.837659248
959,0.899049379
960,0.853648702
961,0.996259951
962,0.917809757
963,0.384890112
964,0.128492135
965,0.102130762
966,0.422625685
967,0.430169567
968,0.633717421
969,0.481067199
970,0.110581487
971,0.225236718
972,0.70257503
973,0.448035365
974,0.903115536
975,0.558855466
976,0.172734588
977,0.909462622
978,0.510041328
979,0.003904617
980,0.601756955
981,0.869836054
982,0.98515322
983,0.895155255
984,0.825545207
985,0.159073179
986,0.460262945
987,0.252751085
988,0.650907009
989,0.36403039
990,0.945887708
991,0.336376899
992,0.706671509
993,0.424824746
994,0.957669794
995,0.897833163
996,0.717776705
997,0.549363437
998,0.312726698
999,0.854861043
1000,0.782138845
1001,0.418770817
1002,0.123901065
1003,0.918603193
1004,0.47383363
1005,0.903801834
1006,0.103835591
1007,0.149394095
1008,0.989162492
1009,0.16194368
1010,0.7961876
1011,0.875971785
1012,0.804573666
1013,0.262083652
1014,0.178600362
1015,0.059756274
1016,0.772049681
1017,0.0994663
1018,0.080802167
1019,0.719023929
1020,0.330192043
1021,0.657335364
1022,0.010403582
1023,0.936835136
1024,0.909684045
1025,0.661205424
1026,0.493088559
1027,0.520200414
1028,0.277730691
1029,0.678640686
1030,0.474760041
1031,0.952885558
1032,0.85730507
1033,0.514349228
1034,0.503246038
1035,0.585581824
1036,0.495814657
1037,0.853001691
1038,0.214661192
1039,0.359387454
1040,0.799755986
1041,0.722969242
1042,0.399654963
1043,0.448667502
1044,0.844417442
1045,0.797187219
1046,0.71659048
1047,0.011220056
1048,0.48328007
1049,0.024630244
1050,0.2447294
1051,0.72973677
1052,0.13189615
1053,0.061382507
1054,0.702438113
1055,0.436901343
1056,0.80581571
1057,0.482434202
1058,0.250124417
1059,0.215805362
1060,0.334409078
1061,0.87072353
1062,0.66045725
1063,0.671283138
1064,0.51700552
1065,0.311769918
1066,0.977629408
1067,0.084210931
1068,0.950963653
1069,0.154153238
1070,0.707298242
1071,0.079716289
1072,0.741543053
1073,0.670429003
1074,0.805259294
1075,0.764813173
1076,0.957609206
1077,0.579044401
1078,0.197797833
1079,0.815561424
1080,0.199003768
1081,0.779867253
1082,0.109771119
1083,0.863498994
1084,0.478774532
1085,0.399418736
1086,0.203860694
1087,0.961710695
1088,0.159328281
1089,0.895419579
1090,0.358378393
1091,0.79844068
1092,0.308020292
1093,0.987524697
1094,0.026415101
1095,0.465335083
1096,0.665775508
1097,0.637972433
1098,0.284221111
1099,0.716521913
1100,0.347297792
1101,0.796448123
1102,0.994676716
1103,0.838223895
1104,0.311174825
1105,0.88023246
1106,0.465288647
1107,0.984287769
1108,0.715794411
1109,0.743285453
1110,0.32306007
1111,0.623488894
1112,0.93456018
1113,0.12398737
1114,0.284721111
1115,0.119662744
1116,0.736270941
1117,0.746181596
1118,0.619237925
1119,0.158027316
1120,0.464477475
1121,0.831109535
1122,0.427019082
1123,0.757581267
1124,0.431135182
1125,0.955150365
1126,0.55106947
1127,0.977723969
1128,0.80326022
1129,0.465701935
1130,0.304137464
1131,0.682307684
1132,0.230679478
1133,0.500856296
1134,0.472019469
1135,0.789846527
1136,0.871042065
1137,0.192549642
1138,0.317286642
1139,0.688529824
1140,0.287110285
1141,0.714708833
1142,0.318896994
1143,0.086885835
1144,0.696699373
1145,0.070782803
1146,0.741840514
1147,0.508863542
1148,0.224380106
1149,0.030737524
1150,0.668848399
1151,0.037042875
1152,0.206586517
1153,0.297800509
1154,0.410040186
1155,0.152394804
1156,0.597228004
1157,0.902609323
1158,0.166079277
1159,0.027012394
1160,0.554132866
1161,0.974849776
1162,0.826750021
1163,0.730396495
1164,0.03341076
1165,0.31232971
1166,0.755202736
1167,0.004746809
1168,0.368673371
1169,0.075969841
1170,0.297242441
1171,0.830267291
1172,0.084045243
1173,0.215146392
1174,0.291911952
1175,0.544490092
1176,0.074598157
1177,0.752522285
1178,0.215168628
1179,0.233590826
1180,0.884998127
1181,0.503129542
1182,0.667479656
1183,0.711355399
1184,0.132528711
1185,0.889245022
1186,0.526461933
1187,0.730929067
1188,0.521249966
1189,0.401288201
1190,0.94986797
1191,0.455578
1192,0.692263337
1193,0.406126813
1194,0.990373462
1195,0.178165892
1196,0.876059815
1197,0.899209744
1198,0.447565932
1199,0.853774258
1200,0.278355078
1201,0.032283551
1202,0.898590139
1203,0.23071527
1204,0.896377247
1205,0.863698274
1206,0.246382181
1207,0.63637506
1208,0.513872249
1209,0.76018289
1210,0.010305332
1211,0.866779028
1212,0.210976111
1213,0.453613826
1214,0.6663668
1215,0.105110962
1216,0.257170814
1217,0.814280585
1218,0.919132319
1219,0.082258722
1220,0.356604155
1221,0.778747746
1222,0.573080111
1223,0.541928296
1224,0.995602276
1225,0.633020811
1226,0.317971529
1227,0.92888606
1228,0.0362693
1229,0.637067584
1230,0.725765533
1231,0.012642743
1232,0.965229133
1233,0.962820212
1234,0.106262185
1235,0.680823866
1236,0.917914122
1237,0.003972886
1238,0.191187325
1239,0.113155591
1240,0.149081963
1241,0.926340358
1242,0.00836041
1243,0.872434979
1244,0.566341368
1245,0.158177952
1246,0.786617814
1247,0.542852197
1248,0.728329442
1249,0.906003237
1250,0.160284049
1251,0.207867625
1252,0.059554587
1253,0.502556297
1254,0.559143507
1255,0.022799558
1256,0.946626939
1257,0.919940908
1258,0.020491266
1259,0.047550347
1260,0.422154315
1261,0.018236537
1262,0.84704825
1263,0.650402105
1264,0.757438637
1265,0.444922146
1266,0.343377724
1267,0.361903616
1268,0.56957312
1269,0.740994849
1270,0.185970609
1271,0.533771626
1272,0.611718607
1273,0.723635605
1274,0.21765716
1275,0.834100649
1276,0.957094846
1277,0.530800103
1278,0.81078843
1279,0.316555261
1280,0.585745198
1281,0.341412509
1282,0.901056508
1283,0.203336396
1284,0.908070297
1285,0.604167969
1286,0.730851216
1287,0.149622226
1288,0.779380288
1289,0.20144037
1290,0.599946409
1291,0.647614875
1292,0.816796647
1293,0.20265745
1294,0.0834605
1295,0.802563162
1296,0.620676309
1297,0.55954573
1298,0.99936165
1299,0.994741566
1300,0.465290901
1301,0.656311936
1302,0.613287155
1303,0.086913034
1304,0.651323128
1305,0.765939481
1306,0.536572064
1307,0.360768081
1308,0.96493647
1309,0.419919613
1310,0.098047646
1311,0.395808637
1312,0.123653997
1313,0.796425865
1314,0.638676828
1315,0.472797775
1316,0.232263873
1317,0.65761095
1318,0.638064607
1319,0.851015228
1320,0.406098274
1321,0.542933801
1322,0.103296794
1323,0.419175259
1324,0.189232532
1325,0.853847384
1326,0.826059959
1327,0.280197584
1328,0.523372516
1329,0.819921819
1330,0.016587016
1331,0.120682086
1332,0.266309845
1333,0.79197241
1334,0.957503407
1335,0.555357118
1336,0.822528488
1337,0.262005932
1338,0.102137048
1339,0.185719271
1340,0.357107348
1341,0.219110548
1342,0.714160287
1343,0.264058154
1344,0.77098067
1345,0.688015749
1346,0.644785234
1347,0.663183974
1348,0.781475663
1349,0.658610646
1350,0.281469718
1351,0.093939627
1352,0.397553939
1353,0.037907624
1354,0.438389545
1355,0.277627556
1356,0.861441718
1357,0.797291518
1358,0.037000078
1359,0.47911455
1360,0.037433354
1361,0.201175022
1362,0.237913317
1363,0.018165641
1364,0.221296047
1365,0.750094888
1366,0.066705525
1367,0.4587123
1368,0.952999214
1369,0.813040534
1370,0.315734875
1371,0.44814912
1372,0.663795405
1373,0.461383747
1374,0.547484049
1375,0.835467721
1376,0.533536799
1377,0.546521062
1378,0.290567323
1379,0.631126278
1380,0.857176368
1381,0.769224445
1382,0.509480666
1383,0.640176381
1384,0.532321585
1385,0.745288027
1386,0.768287888
1387,0.429678338
1388,0.430623591
1389,0.313117441
1390,0.060816431
1391,0.582141365
1392,0.211748474
1393,0.274490762
1394,0.651243056
1395,0.473820386
1396,0.987869905
1397,0.368671832
1398,0.008358617
1399,0.836250699
1400,0.040029414
1401,0.97460892
1402,0.583678441
1403,0.345542292
1404,0.202133351
1405,0.423365154
1406,0.097329524
1407,0.276479156
1408,0.575090844
1409,0.942789761
1410,0.355753363
1411,0.309095701
1412,0.804169339
1413,0.293481726
1414,0.009964615
1415,0.893401732
1416,0.973676184
1417,0.898173148
1418,0.698774501
1419,0.71517924
1420,0.2770749
1421,0.290225123
1422,0.260885844
1423,0.609381086
1424,0.933604701
1425,0.560734162
1426,0.399529821
1427,0.497028375
1428,0.037046258
1429,0.011579146
1430,0.95204762
1431,0.722536446
1432,0.000951449
1433,0.408423996
1434,0.519972023
1435,0.544084049
1436,0.045846395
1437,0.602031125
1438,0.281397994
1439,0.486846311
1440,0.208674221
1441,0.324248457
1442,0.806097002
1443,0.25994806
1444,0.509569305
1445,0.113013147
1446,0.037335232
1447,0.344092804
1448,0.054590171
1449,0.892238988
1450,0.773465954
1451,0.963190501
1452,0.414157185
1453,0.013715019
1454,0.209096322
1455,0.358129056
1456,0.833447335
1457,0.708945715
1458,0.053253002
1459,0.752944025
1460,0.596904059
1461,0.497054726
1462,0.761858768
1463,0.47256929
1464,0.264005305
1465,0.017446686
1466,0.412447379
1467,0.514250926
1468,0.379218517
1469,0.456453844
1470,0.335441339
1471,0.00247867
1472,0.713866539
1473,0.302001702
1474,0.279016243
1475,0.530030406
1476,0.676056407
1477,0.933144998
1478,0.314184508
1479,0.261327152
1480,0.397026398
1481,0.504089345
1482,0.021784194
1483,0.589379737
1484,0.686932751
1485,0.539615647
1486,0.201426789
1487,0.917035404
1488,0.493610602
1489,0.901491678
1490,0.116986996
1491,0.530630905
1492,0.332640681
1493,0.186688737
1494,0.069003494
1495,0.656162901
1496,0.17119821
1497,0.889614931
1498,0.896765067
1499,0.658636345
1500,0.924794558
1501,0.665263232
1502,0.903118841
1503,0.554208166
1504,0.195169367
1505,0.348996751
1506,0.417619457
1507,0.590596266
1508,0.985562245
1509,0.696791374
1510,0.267215067
1511,0.293871682
1512,0.825304882
1513,0.519924854
1514,0.610415036
1515,0.847063524
1516,0.710590763
1517,0.413823931
1518,0.617500482
1519,0.408664935
1520,0.783574013
1521,0.427839963
1522,0.682823165
1523,0.990702864
1524,0.642880177
1525,0.638454808
1526,0.676557884
1527,0.65920868
1528,0.110164607
1529,0.297881619
1530,0.656229963
1531,0.00148026
1532,0.082279981
1533,0.031691942
1534,0.578382114
1535,0.376344712
1536,0.517659318
1537,0.272808516
1538,0.46755785
1539,0.180311325
1540,0.65731017
1541,0.350326143
1542,0.502771565
1543,0.251103607
1544,0.560248514
1545,0.084581019
1546,0.858223262
1547,0.018263743
1548,0.081947542
1549,0.302888994
1550,0.275197347
1551,0.730960511
1552,0.130578638
1553,0.085687563
1554,0.617318095
1555,0.61590454
1556,0.986279917
1557,0.760686293
1558,0.669334815
1559,0.54437821
1560,0.705304398
1561,0.02948413
1562,0.890741656
1563,0.966244128
1564,0.811984541
1565,0.75572756
1566,0.532355988
1567,0.862560152
1568,0.404219911
1569,0.899388316
1570,0.516643855
1571,0.003696825
1572,0.594219552
1573,0.089851076
1574,0.645578273
1575,0.8968596
1576,0.758767479
1577,0.917319955
1578,0.218156497
1579,0.704871583
1580,0.738080585
1581,0.029726565
1582,0.391747291
1583,0.831350143
1584,0.35707654
1585,0.155708072
1586,0.30360121
1587,0.34075622
1588,0.376658741
1589,0.555142122
1590,0.466257774
1591,0.249021115
1592,0.197751703
1593,0.728213453
1594,0.252833154
1595,0.948756763
1596,0.837675948
1597,0.359739776
1598,0.014040189
1599,0.253944976
1600,0.795381985
1601,0.689897824
1602,0.83986802
1603,0.300245074
1604,0.456918366
1605,0.240220594
1606,0.551140008
1607,0.898778818
1608,0.83923671
1609,0.047597801
1610,0.848618522
1611,0.283057172
1612,0.983958801
1613,0.516062753
1614,0.045819012
1615,0.648912507
1616,0.07860776
1617,0.896820065
1618,0.56914422
1619,0.702150077
1620,0.919245981
1621,0.300842474
1622,0.776728397
1623,0.465278276
1624,0.006590243
1625,0.843286132
1626,0.955096979
1627,0.702967341
1628,0.689819954
1629,0.348888337
1630,0.406896194
1631,0.975556959
1632,0.077651161
1633,0.773900758
1634,0.458453935
1635,0.873100337
1636,0.768372473
1637,0.668601163
1638,0.397371703
1639,0.113726328
1640,0.566379574
1641,0.034131706
1642,0.607353572
1643,0.899196947
1644,0.66324524
1645,0.811871355
1646,0.148107282
1647,0.639042115
1648,0.775964984
1649,0.547501286
1650,0.416540848
1651,0.515493893
1652,0.79727269
1653,0.126334073
1654,0.638468227
1655,0.485345411
1656,0.382183512
1657,0.410316243
1658,0.216959786
1659,0.448256929
1660,0.24679016
1661,0.502127596
1662,0.664695404
1663,0.5128642
1664,0.178431031
1665,0.702224113
