number,data
369,0.42420179154755455
370,0.1549155909889821
371,0.7297658835571518
372,0.7909988862354113
373,0.30302268459140325
374,0.48724616530091613
375,0.20470940672729887
376,0.11119889656862547
377,0.8783221852694975
378,0.9370881513142677
379,0.6163543142520624
380,0.3947194929017501
381,0.816303582821067
382,0.7531392925399605
383,0.7280688872805914
384,0.7319662663375205
385,0.6539594416294559
386,0.9940384210365304
387,0.6229557969432883
388,0.49826937777949976
389,0.3759554810165878
390,0.05705755310690286
391,0.9111633490225262
392,0.43218670038614004
393,0.23007442968030578
394,0.10317693103732406
395,0.25604120222394977
396,0.757585619963525
397,0.3481469333098969
398,0.15612906111151537
399,0.25478454841441245
400,0.2230879714150662
401,0.5373204352817148
402,0.35869635499796604
403,0.9303437516429747
404,0.5694936867956151
405,0.0411161854045502
406,0.7470622853713892
407,0.867174001758455
408,0.15949832630129923
409,0.11999131279849518
410,0.9676587318526535
411,0.4161018405883016
412,0.36629448683890875
413,0.9558682306160291
414,0.6312272256585311
415,0.5808333294625078
416,0.8816940834643319
417,0.33559757489171527
418,0.16000190044643037
419,0.6756557329273923
420,0.6925272340510463
421,0.0036266237428551618
422,0.4556367955454882
423,0.8851254824413239
424,0.12790484317441353
425,0.8667677308351696
426,0.4898853865663535
427,0.7252639381722124
428,0.9042629495800437
429,0.18329924541264786
430,0.37445002320641485
431,0.6531209562825138
432,0.8023431566891766
433,0.06031362747201052
434,0.047817150638809425
435,0.001656910446537152
436,0.7406311749964875
437,0.8786460866862023
438,0.5579404360203366
439,0.7958132212073553
440,0.580832659617357
441,0.8700857566385919
442,0.525958971101959
443,0.677828102986166
444,0.17967102650271438
445,0.2149819483547506
446,0.6104507670931657
447,0.7916352842184965
448,0.666679191878539
449,0.8788664394344687
450,0.8737563853629025
451,0.7532322388966344
452,0.6809423964626431
453,0.10576582177541427
454,0.9176869471214656
455,0.5114462416844647
456,0.08337049002292263
457,0.07406720507008657
458,0.08218640241154473
459,0.04841565822757199
460,0.5468451051415104
461,0.5033040330762458
462,0.7932450894532503
463,0.1658711239509154
464,0.8946273669998545
465,0.7467712128346481
466,0.5922463342412314
467,0.8121341363074603
468,0.9030435926265864
469,0.7185524697577936
470,0.7581080506643179
471,0.2409558085582616
472,0.5251278155918724
473,0.48855369906096213
474,0.4867058119268538
475,0.6589533784657474
476,0.8210086665933702
477,0.21958804689735645
478,0.7617984684961762
479,0.014251616733945038
480,0.8961226171504676
481,0.5373441266211618
482,0.6154858794986213
483,0.9404093755176357
484,0.024230498734667427
485,0.29963932330988696
486,0.6300857950958251
487,0.5155834018546699
488,0.022082497326993744
489,0.44980337962502415
490,0.06809301273900137
491,0.5928196636063389
492,0.13090938561799004
493,0.4357616082776147
494,0.6667426555888948
495,0.9015812560636406
496,0.8689642552094501
497,0.8125421767249412
498,0.0318301914652932
499,0.523615440638562
500,0.04688983181472217
501,0.1982371076982411
502,0.49689343914045103
503,0.778904583882248
504,0.5257473707911325
505,0.34671445899059206
506,0.7159519361016391
507,0.6138459097331178
508,0.9151620709949352
509,0.9569638415340453
510,0.283532292742924
511,0.7820146342792649
512,0.07274375216123685
513,0.9026961058864403
514,0.3663443029106691
515,0.08125384962650739
516,0.6008365951922869
517,0.5328988454798391
518,0.11949226005715907
519,0.37973025535152727
520,0.5690829630107674
521,0.12103061979390128
522,0.5016511934887621
523,0.4140251431735421
524,0.751554716205274
525,0.014663085751102312
526,0.9031531997313154
527,0.5040731383597823
528,0.17032177372748947
529,0.5063357828768529
530,0.054810730891334924
531,0.17917005272951436
532,0.020291466130136437
533,0.4451349131248191
534,0.004268552890559496
535,0.8922566244843501
536,0.1734930677585298
537,0.7875318697014163
538,0.4686128541732073
539,0.04420931681297913
540,0.7329052895135368
541,0.1611440620160084
542,0.7802329811574781
543,0.9788810811660471
544,0.24161457448070311
545,0.9379473548693702
546,0.16152381431030716
547,0.031699013032505774
548,0.31480788711131547
549,0.9783580153249437
550,0.19016736597524864
551,0.387299113983512
552,0.847337521976603
553,0.4161012936587172
554,0.40828827464279693
555,0.540068870606875
556,0.07457007068716659
557,0.5425047326491576
558,0.490183899785791
559,0.695840678027183
560,0.2550413266033602
561,0.8341662480309083
562,0.39785787360879077
563,0.2123067546742735
564,0.3983903446768131
565,0.7306988370892649
566,0.7810006355590935
567,0.9154833732947583
568,0.9229816214712523
569,0.5581888536854879
570,0.3489833829470288
571,0.8524484498088463
572,0.34554492928811176
573,0.31880223718219536
574,0.4545902893185273
575,0.3839557714909635
576,0.4963476930268843
577,0.1389350697584366
578,0.15998867852938026
579,0.009980139808300148
580,0.07121359606060251
581,0.48432158009374593
582,0.39392182819372057
583,0.859720367336733
584,0.43573117555007057
585,0.4687895925599066
586,0.9128588582174827
587,0.7191032688378011
588,0.3417731936855922
589,0.603058145148975
590,0.36182544247108417
591,0.7016283037172353
592,0.6413027429464602
593,0.1280878131782951
594,0.4969852238234782
595,0.08249673178352535
596,0.1882711700641424
597,0.5418670417223782
598,0.6301041677399709
599,0.45138361660022175
600,0.10678795929337959
601,0.1029310901783207
602,0.41176465754403113
603,0.9592090024140698
604,0.8073773014047047
605,0.2799658543598452
606,0.32702968695299106
607,0.024550739672110633
608,0.6007266310586376
609,0.9489548215619402
610,0.2922124620058434
611,0.2767764063007364
612,0.7239882022884474
613,0.23367342163237703
614,0.7644447067717881
615,0.760166736021526
616,0.4766198465645226
617,0.4922167641172265
618,0.21148076552206918
619,0.832026564356491
620,0.13983697045538945
621,0.8696134824867736
622,0.41579563766319383
623,0.10291000564121566
624,0.07632384394988712
625,0.048504755409731426
626,0.473920059281586
627,0.38733360813961126
628,0.9938289483829719
629,0.3306955364868478
630,0.7390929251478455
631,0.3553868714719941
632,0.13651228002804272
633,0.6123219602561617
634,0.43816473939335454
635,0.04860265243670303
636,0.9639869229139381
637,0.9604186347472252
638,4.076145721154667e-05
639,0.09998907875984975
640,0.09282143991361824
641,0.1764569076373922
642,0.9900790839010797
643,0.6655054350518707
644,0.5639688510972329
645,0.8305751704919215
646,0.6424769369044345
647,0.33297219170386716
648,0.30854089113615035
649,0.5410060573718579
650,0.5700013225978364
651,0.0776800583129561
652,0.9593746656653844
653,0.45763550946494724
654,0.5769263229174149
655,0.5764671064598031
656,0.14966259305761898
657,0.9311710865426279
658,0.8020154863668132
659,0.03470066698872065
660,0.9480206422292805
661,0.8420583951565923
662,0.8731041456761702
663,0.6345965183178907
664,0.4998557397414881
665,0.6738751045821353
666,0.39789081390964065
667,0.29863854897449693
668,0.5715474076622212
669,0.8432573083223925
670,0.23739320664283425
671,0.919924350861666
672,0.23812318121162612
673,0.17623831984505145
674,0.5119811869966381
675,0.4705521689584936
676,0.8809263597461879
677,0.4757418921257235
678,0.5007658295613301
679,0.7710550031966268
680,0.5677799025143313
681,0.6915979083376536
682,0.21988741685141922
683,0.29191370153897345
684,0.8530549227081745
685,0.9019829460281932
686,0.27528640939261284
687,0.058426656265973986
688,0.9983421368627035
689,0.5858143407397918
690,0.866394362179386
691,0.6460038750724725
692,0.2330596813718646
693,0.5662121415765351
694,0.3409299552210059
695,0.9904048949616485
696,0.06806215891570377
697,0.6709855010653213
698,0.3313742460863559
699,0.30094291058778244
700,0.6020737905902583
701,0.24896545285986382
702,0.6135095912619765
703,0.25351462324037033
704,0.9455453337026224
705,0.9499625820512876
706,0.8273084274636041
707,0.18212267345218403
708,0.015131320362529066
709,0.198902147459861
710,0.3812104161436899
711,0.7997878601406901
712,0.8148004488460141
713,0.321331177071028
714,0.4562201040884567
715,0.5539500828866313
716,0.6119803879993896
717,0.23770664397579888
718,0.20832706941228651
719,0.2606934081060447
720,0.34832034212915997
721,0.7338822706443715
722,0.02578703638500124
723,0.8038467351029526
724,0.7662974184286331
725,0.8376473814197198
726,0.8944895004758762
727,0.9244195239392515
728,0.6089042779789731
729,0.16081124114215917
730,0.31611058092807387
731,0.24982211345800043
732,0.51977623725549
733,0.4573942691515145
734,0.833938903364997
735,0.1617393862240033
736,0.43238340850772017
737,0.35433727514761537
738,0.8545308092209263
739,0.22114668334989307
740,0.7073428316096823
741,0.6166864281305887
742,0.4229252524213428
743,0.23642615372471298
744,0.29902758719850064
745,0.11969759017516624
746,0.16401084717692904
747,0.7427337685132419
748,0.006338934544595443
749,0.9341311327894465
750,0.2542496906152072
751,0.4313494127244851
752,0.704330403466359
753,0.7787430133940186
754,0.41763215038932
755,0.1554683689542179
756,0.08607316125887632
757,0.11971922544652447
758,0.6937504955968947
759,0.21802976960977294
760,0.5869585750573377
761,0.1543860862699009
762,0.7261421877807541
763,0.8343183535357248
764,0.2830425157820521
765,0.15760457733122812
766,0.6091325825958964
767,0.27641612000537896
768,0.6146077462361604
769,0.3365444583920061
770,0.9674041232896526
771,0.7037374692606855
772,0.4041326726563288
773,0.27430569363942137
774,0.24504345239256708
775,0.45739393266551975
776,0.7286201254804657
777,0.7117928678744995
778,0.2346655565610536
779,0.6112018069430872
780,0.5105222143717933
781,0.2657525748978298
782,0.7633062677525784
783,0.9793155574402339
784,0.21559859671418513
785,0.9794095393074989
786,0.0910955377709366
787,0.8696895185914552
788,0.8375696783585429
789,0.29988744250940147
790,0.5141654484850848
791,0.5687192493244831
792,0.5118508165396166
793,0.6537988905474685
794,0.6623088654872207
795,0.8204683894386947
796,0.7362953408553154
797,0.2810649245521907
798,0.8715449176741876
799,0.9804815780598992
800,0.7122700936602289
801,0.6433011297135064
802,0.8966444323539533
803,0.5514511673906312
804,0.15023819173792652
805,0.7902811500684398
806,0.6689077459586006
807,0.8027978881321943
808,0.8559934236856146
809,0.5352848121057409
810,0.8664431837042599
811,0.8728395034004415
812,0.7739660118304078
813,0.15776258761375073
814,0.7523126612055939
815,0.22183425268924506
816,0.7724753637451162
817,0.6879471060207576
818,0.11545329582178487
819,0.46458188891734975
820,0.6558280739774615
821,0.7940630182226164
822,0.7941931194550744
823,0.16209289150058626
824,0.8423029744131585
825,0.35299029752656763
826,0.0882620029778296
827,0.5194135093607459
828,0.7083904429882866
829,0.06231882464216787
830,0.34165933111905844
831,0.8610474702336234
832,0.21231933575389617
833,0.005314361238821452
834,0.7079611681941642
835,0.7783643537822379
836,0.7639814418729577
837,0.033197805710640904
838,0.5316151451323816
839,0.8444475978769882
840,0.5950014646394342
841,0.7550929038555813
842,0.4063004893958595
843,0.7441267119074786
844,0.012130287706169196
845,0.7058287713194743
846,0.3363476701270164
847,0.5333815989277734
848,0.09401034906590366
849,0.542526514368417
850,0.10080547012047802
851,0.346697668931778
852,0.75551514190553
853,0.055502019098988775
854,0.6327946505437607
855,0.6901815006889133
856,0.5714376013798352
857,0.30105909683306864
858,0.48096240772185417
859,0.2895021590382505
860,0.6811710498629296
861,0.498531748172379
862,0.6935318477252116
863,0.2668221136268317
864,0.6022165555311493
865,0.6919892070746707
866,0.795731776029957
867,0.1744816452127549
868,0.3164020511652077
869,0.7336281667772374
870,0.8229749876475206
871,0.5144238342534477
872,0.11654569056443165
873,0.18737516409260213
874,0.8986676472915531
875,0.3417913240066883
876,0.541366458940904
877,0.48382705487903466
878,0.5347753081959297
879,0.6612300767445735
880,0.4239859091392052
881,0.8481863269313623
882,0.07652739174629908
883,0.19720008431064606
884,0.7662447770709622
885,0.41350651333879274
886,0.5372014023002526
887,0.5193566809881796
888,0.29310978387706277
889,0.6161193461832366
890,0.6743764991227581
891,0.3581660604203524
892,0.8555326708235286
893,0.6034294604798581
894,0.1948880534369608
895,0.43224775378117486
896,0.7717555243966685
897,0.9057296848739175
898,0.38102166523584247
899,0.13809922413568843
900,0.43696044549927615
901,0.6279862909063355
902,0.7669260234465438
903,0.08409760182415638
904,0.3530448682235685
905,0.04554836759440373
906,0.979775552396738
907,0.20523192966216086
908,0.455524350125849
909,0.14968343117209026
910,0.3285393524041679
911,0.6739467749926488
912,0.7162577891278197
913,0.30287074537896996
914,0.5523280006350108
915,0.11475458938178706
916,0.7786855153111775
917,0.910715702364918
918,0.4645217309346925
919,0.7806295022477485
920,0.7634757139377917
921,0.4367114354487257
922,0.8928982703218971
923,0.29612792999686743
924,0.7060161542158394
925,0.6147179173600977
926,0.5075813722559901
927,0.6393864956798649
928,0.6013542671569873
929,0.369720504746211
930,0.9458441081039164
931,0.6956479433298559
932,0.3337515752324921
933,0.5678134389330399
934,0.8370329251081197
935,0.2880328225781301
936,0.14847818065957497
937,0.6643681748097288
938,0.10372974410959868
939,0.2730105417291523
940,0.4947614735704935
941,0.611918584988589
942,0.4873416732607765
943,0.3294349618563498
944,0.7921728762661122
945,0.8202134741648821
946,0.19741876912087508
947,0.5966587537329469
948,0.6606528253514261
949,0.7257915962188329
950,0.41600851820205087
951,0.6947969871693488
952,0.6276700774344874
953,0.9247292219502526
954,0.3918889077800146
955,0.9739093914539835
956,0.9348455043016504
957,0.2892256327302014
958,0.8079063813875758
959,0.48811935786030825
960,0.7539622000188534
961,0.870240128207724
962,0.2692022937866595
963,0.47116323537473725
964,0.3811016868663939
965,0.868011747971834
966,0.5958341165200742
967,0.23381162401617317
968,0.6346390371307122
969,0.9894915763873237
970,0.5966085533030125
971,0.48903062091306004
972,0.4360467816907987
973,0.2383123039941899
974,0.10130365079422621
975,0.4646767669773716
976,0.19581856001850362
977,0.4906116415974855
978,0.4519187382229516
979,0.5159149140102347
980,0.8461610027983995
981,0.8069939208199071
982,0.8754291918384602
983,0.6770497706883034
984,0.6718027101335222
985,0.36878407630470667
986,0.9309253904452107
987,0.07584082107260381
988,0.6855215632258108
989,0.23699309655876588
990,0.5613528858182814
991,0.6266486824421119
992,0.006612117282827401
993,0.9555613346444457
994,0.531482376942737
995,0.9673398400286052
996,0.778004110435644
997,0.6938224265198981
998,0.8014575253002602
999,0.7867236779452826
1000,0.2697529489549384
1001,0.6326005252402724
1002,0.5415107800955675
1003,0.40722138870625735
1004,0.8943461624159208
1005,0.038523187840123874
1006,0.8152100141047034
1007,0.2863921416000269
1008,0.3983039363573745
1009,0.6259042532502103
1010,0.46152911471823765
1011,0.5298977311569759
1012,0.6821817004155714
1013,0.842543600171629
1014,0.8016844723053728
1015,0.16379905107043036
1016,0.8248062235750743
1017,0.7109666443278874
1018,0.32404066996205316
1019,0.9353969407725204
1020,0.06388838800265473
1021,0.7912834855315952
1022,0.3680342452448977
1023,0.006740396817331296
1024,0.19464484964649997
1025,0.5836207515321757
1026,0.5118417773275554
1027,0.8663958256527184
1028,0.005527046813483483
1029,0.24906258853651353
1030,0.6608490254982737
1031,0.016210828805207744
1032,0.6744787469862178
1033,0.856446472901625
1034,0.23031435416529422
1035,0.40514000857469645
1036,0.3676323661235583
1037,0.7711523835807653
1038,0.15595714238350145
1039,0.3625167857126532
1040,0.8138570674179074
1041,0.730867606054097
1042,0.7866133914651363
1043,0.45204337371906467
1044,0.45682619898851107
1045,0.5289011350786452
1046,0.8143700166832581
1047,0.825605223710722
1048,0.7556937261365221
1049,0.23343045991654265
1050,0.10519542551273853
1051,0.6463477325400905
1052,0.6709145019421419
1053,0.3764455569398113
1054,0.3243420788527229
1055,0.7683220855184978
1056,0.9912070679432622
1057,0.12456525355118886
1058,0.7733151762322634
1059,0.41491043439361286
1060,0.6284337243405452
1061,0.7689242252563923
1062,0.7046012449417665
1063,0.4511017221873038
1064,0.46108435119264146
1065,0.20853222837967522
1066,0.5709746260270181
1067,0.5638107023697888
1068,0.4889632254871513
1069,0.7586411499812254
1070,0.3814516736181873
1071,0.8475037137178336
1072,0.33707849190282424
1073,0.681264578304255
1074,0.7054028634811319
1075,0.7796007339064315
1076,0.635574935499633
1077,0.6108355964954467
1078,0.5873843844027471
1079,0.36356975409438175
1080,0.0929936082208952
1081,0.39088002051954196
1082,0.15294872441696572
1083,0.7600057112212086
1084,0.2405176035846912
1085,0.5968002634680191
1086,0.5405770550431186
1087,0.03985729017450257
1088,0.430204244313096
1089,0.08952624086114014
1090,0.7036411048811495
1091,0.000530967435067975
1092,0.5987506408304546
1093,0.22160615028483066
1094,0.8815136559737551
1095,0.9037853357651678
1096,0.9565907243404589
1097,0.5937173085645165
1098,0.04333714542245348
1099,0.5482786100657584
1100,0.7882745924601494
1101,0.45801763280617314
1102,0.4824495089832056
1103,0.6128607476518826
1104,0.17851706297101855
1105,0.04257875532640032
1106,0.6165257943862162
1107,0.09929237902372079
1108,0.6866131273251559
1109,0.5104471684577064
1110,0.14147432658834547
1111,0.9267159369398955
1112,0.23933542472360447
1113,0.12064884506531581
1114,0.01541060921134918
1115,0.5979626675063223
1116,0.6351038337271374
1117,0.6785600813399834
1118,0.5333125202927638
1119,0.9214471664364073
1120,0.7372304520385956
1121,0.08074056708790034
1122,0.7886284930750487
1123,0.5607444364683443
1124,0.41107496556261214
1125,0.9225633423850144
1126,0.5096978579266042
1127,0.6909311283955094
1128,0.8588560275747559
1129,0.17275010777117972
1130,0.08711589059485825
1131,0.22012632989690106
1132,0.48524810089802783
1133,0.612659443539263
1134,0.020672839491617356
1135,0.05337352813493934
1136,0.8636557450300325
1137,0.5095898308647164
1138,0.5596099613945497
1139,0.9981523918795984
1140,0.5754897517116891
1141,0.31330366858380154
1142,0.31271865596755133
1143,0.9326198324447459
1144,0.8072104897025341
1145,0.24833925171182725
1146,0.7646623243346172
1147,0.5485356817800506
1148,0.8435951292885208
1149,0.39851884687892114
1150,0.8649450061926394
1151,0.05754552073199215
1152,0.025558744948183443
1153,0.060751381658844084
1154,0.6911660777819901
1155,0.016769727686866798
1156,0.4595872148667529
1157,0.39557829679052614
1158,0.15340344073910617
1159,0.7075887739932313
1160,0.3972967786090299
1161,0.23487746279207655
1162,0.6170141211924638
1163,0.7811570866459284
1164,0.2068039487377923
1165,0.06730325649974633
1166,0.8929727652763751
1167,0.278516792717845
1168,0.82633406985962
1169,0.9590784140124695
1170,0.8532016571186638
1171,0.18275696386463125
1172,0.4940201204465241
1173,0.425525310437576
1174,0.48070643700332705
1175,0.7103964102930703
1176,0.7539677682708094
1177,0.3879570214370943
1178,0.23498866764081694
1179,0.4212425487524949
1180,0.3815735153406704
1181,0.7717222053351083
1182,0.4864343888393259
1183,0.9054192841180945
1184,0.27079872984891407
1185,0.15834945816433676
1186,0.5760681910813966
1187,0.06388036940493658
1188,0.2209950325447485
1189,0.8800772569708875
1190,0.6444182689980352
1191,0.32206749874214724
1192,0.4319712847061715
1193,0.5863629206146728
1194,0.9994385020438153
1195,0.33726484081282004
1196,0.721790925912542
1197,0.8373916821421773
1198,0.13861677800236705
1199,0.8724291212443877
1200,0.30205665087171885
1201,0.3539632488567904
1202,0.6405087905484136
1203,0.8750803708103437
1204,0.5324648851867654
1205,0.6137322992296517
1206,0.16420356509004375
1207,0.0417163572162651
1208,0.35169927030949677
1209,0.9111166085488754
1210,0.28570324363898103
1211,0.8713770907292617
1212,0.5440226437842022
1213,0.6921362639123109
1214,0.9516268354399224
1215,0.7664995669986759
1216,0.5157917895162419
1217,0.919503011882612
1218,0.0345464871992357
1219,0.976899228825068
1220,0.8624588460371332
1221,0.22749949715029383
1222,0.4001739117789047
1223,0.8166057291069778
1224,0.31394286061524856
1225,0.6992274029519274
1226,0.6953322348307446
1227,0.343269860437749
1228,0.30924271309476703
1229,0.024353795000073175
1230,0.8514323459418935
1231,0.6433122996655011
1232,0.8092479789692925
1233,0.6877641983315282
1234,0.7890086544411826
1235,0.12491542161445823
1236,0.714425205492744
1237,0.4184251565163337
1238,0.5453444277573236
1239,0.2977316324051459
1240,0.5766804780278606
1241,0.9666489104825281
1242,0.09116794516842419
1243,0.2664321829674058
1244,0.8136375732014116
1245,0.3199253132262049
1246,0.5186149111700218
1247,0.10167020947620564
1248,0.46645764221525055
1249,0.04552477185409509
1250,0.46193137228535486
1251,0.1122180312754022
1252,0.022538027833780228
1253,0.6110041240920248
1254,0.07599778052159101
1255,0.5041704831787626
1256,0.21754246745503802
